id,name,ibge_code,state_id:id
city_1703909,Caseara,1703909,br_to
city_3515301,Estrela do Norte,3515301,br_sp
city_3515350,Euclides da Cunha Paulista,3515350,br_sp
city_3515400,Fartura,3515400,br_sp
city_3515509,Fernandópolis,3515509,br_sp
city_3515608,Fernando Prestes,3515608,br_sp
city_3515657,Fernão,3515657,br_sp
city_3515707,Ferraz de Vasconcelos,3515707,br_sp
city_3515806,Flora Rica,3515806,br_sp
city_3515905,Floreal,3515905,br_sp
city_3516002,Flórida Paulista,3516002,br_sp
city_1704105,Centenário,1704105,br_to
city_3516101,Florínia,3516101,br_sp
city_3516200,Franca,3516200,br_sp
city_3516309,Francisco Morato,3516309,br_sp
city_3516408,Franco da Rocha,3516408,br_sp
city_3516507,Gabriel Monteiro,3516507,br_sp
city_3516606,Gália,3516606,br_sp
city_3516705,Garça,3516705,br_sp
city_3516804,Gastão Vidigal,3516804,br_sp
city_3516853,Gavião Peixoto,3516853,br_sp
city_3516903,General Salgado,3516903,br_sp
city_1704600,Chapada de Areia,1704600,br_to
city_3517000,Getulina,3517000,br_sp
city_3517109,Glicério,3517109,br_sp
city_3517208,Guaiçara,3517208,br_sp
city_3517307,Guaimbê,3517307,br_sp
city_3517406,Guaíra,3517406,br_sp
city_3517505,Guapiaçu,3517505,br_sp
city_3517604,Guapiara,3517604,br_sp
city_3517703,Guará,3517703,br_sp
city_3517802,Guaraçaí,3517802,br_sp
city_3517901,Guaraci,3517901,br_sp
city_1705102,Chapada da Natividade,1705102,br_to
city_3518008,Guarani d'Oeste,3518008,br_sp
city_3518107,Guarantã,3518107,br_sp
city_3518206,Guararapes,3518206,br_sp
city_3518305,Guararema,3518305,br_sp
city_3518404,Guaratinguetá,3518404,br_sp
city_3518503,Guareí,3518503,br_sp
city_3518602,Guariba,3518602,br_sp
city_3518701,Guarujá,3518701,br_sp
city_3518800,Guarulhos,3518800,br_sp
city_3518859,Guatapará,3518859,br_sp
city_1705508,Colinas do Tocantins,1705508,br_to
city_3518909,Guzolândia,3518909,br_sp
city_3519006,Herculândia,3519006,br_sp
city_3519055,Holambra,3519055,br_sp
city_3519071,Hortolândia,3519071,br_sp
city_3519105,Iacanga,3519105,br_sp
city_3519204,Iacri,3519204,br_sp
city_3519253,Iaras,3519253,br_sp
city_3519303,Ibaté,3519303,br_sp
city_3519402,Ibirá,3519402,br_sp
city_3519501,Ibirarema,3519501,br_sp
city_1705557,Combinado,1705557,br_to
city_3519600,Ibitinga,3519600,br_sp
city_3519709,Ibiúna,3519709,br_sp
city_3519808,Icém,3519808,br_sp
city_3519907,Iepê,3519907,br_sp
city_3520004,Igaraçu do Tietê,3520004,br_sp
city_3520103,Igarapava,3520103,br_sp
city_3520202,Igaratá,3520202,br_sp
city_3520301,Iguape,3520301,br_sp
city_3520400,Ilhabela,3520400,br_sp
city_3520426,Ilha Comprida,3520426,br_sp
city_1100940,Cujubim,1100940,br_ro
city_1705607,Conceição do Tocantins,1705607,br_to
city_3520442,Ilha Solteira,3520442,br_sp
city_3520509,Indaiatuba,3520509,br_sp
city_3520608,Indiana,3520608,br_sp
city_3520707,Indiaporã,3520707,br_sp
city_3520806,Inúbia Paulista,3520806,br_sp
city_3520905,Ipaussu,3520905,br_sp
city_3521002,Iperó,3521002,br_sp
city_3521101,Ipeúna,3521101,br_sp
city_3521150,Ipiguá,3521150,br_sp
city_3521200,Iporanga,3521200,br_sp
city_1706001,Couto de Magalhães,1706001,br_to
city_3521309,Ipuã,3521309,br_sp
city_3521408,Iracemápolis,3521408,br_sp
city_3521507,Irapuã,3521507,br_sp
city_3521606,Irapuru,3521606,br_sp
city_3521705,Itaberá,3521705,br_sp
city_3521804,Itaí,3521804,br_sp
city_3521903,Itajobi,3521903,br_sp
city_3522000,Itaju,3522000,br_sp
city_3522109,Itanhaém,3522109,br_sp
city_3522158,Itaóca,3522158,br_sp
city_1706100,Cristalândia,1706100,br_to
city_3522208,Itapecerica da Serra,3522208,br_sp
city_3522307,Itapetininga,3522307,br_sp
city_3522406,Itapeva,3522406,br_sp
city_3522505,Itapevi,3522505,br_sp
city_3522604,Itapira,3522604,br_sp
city_3522653,Itapirapuã Paulista,3522653,br_sp
city_3522703,Itápolis,3522703,br_sp
city_3522802,Itaporanga,3522802,br_sp
city_3522901,Itapuí,3522901,br_sp
city_3523008,Itapura,3523008,br_sp
city_1706258,Crixás do Tocantins,1706258,br_to
city_3523107,Itaquaquecetuba,3523107,br_sp
city_3523206,Itararé,3523206,br_sp
city_3523305,Itariri,3523305,br_sp
city_3523404,Itatiba,3523404,br_sp
city_3523503,Itatinga,3523503,br_sp
city_3523602,Itirapina,3523602,br_sp
city_3523701,Itirapuã,3523701,br_sp
city_3523800,Itobi,3523800,br_sp
city_3523909,Itu,3523909,br_sp
city_3524006,Itupeva,3524006,br_sp
city_1706506,Darcinópolis,1706506,br_to
city_3524105,Ituverava,3524105,br_sp
city_3524204,Jaborandi,3524204,br_sp
city_3524303,Jaboticabal,3524303,br_sp
city_3524402,Jacareí,3524402,br_sp
city_3524501,Jaci,3524501,br_sp
city_3524600,Jacupiranga,3524600,br_sp
city_3524709,Jaguariúna,3524709,br_sp
city_3524808,Jales,3524808,br_sp
city_3524907,Jambeiro,3524907,br_sp
city_3525003,Jandira,3525003,br_sp
city_1707009,Dianópolis,1707009,br_to
city_3525102,Jardinópolis,3525102,br_sp
city_3525201,Jarinu,3525201,br_sp
city_3525300,Jaú,3525300,br_sp
city_3525409,Jeriquara,3525409,br_sp
city_3525508,Joanópolis,3525508,br_sp
city_3525607,João Ramalho,3525607,br_sp
city_3525706,José Bonifácio,3525706,br_sp
city_3525805,Júlio Mesquita,3525805,br_sp
city_3525854,Jumirim,3525854,br_sp
city_3525904,Jundiaí,3525904,br_sp
city_1707108,Divinópolis do Tocantins,1707108,br_to
city_3526001,Junqueirópolis,3526001,br_sp
city_3526100,Juquiá,3526100,br_sp
city_3526209,Juquitiba,3526209,br_sp
city_3526308,Lagoinha,3526308,br_sp
city_3526407,Laranjal Paulista,3526407,br_sp
city_3526506,Lavínia,3526506,br_sp
city_3526605,Lavrinhas,3526605,br_sp
city_3526704,Leme,3526704,br_sp
city_3526803,Lençóis Paulista,3526803,br_sp
city_3526902,Limeira,3526902,br_sp
city_1707207,Dois Irmãos do Tocantins,1707207,br_to
city_3527009,Lindóia,3527009,br_sp
city_3527108,Lins,3527108,br_sp
city_3527207,Lorena,3527207,br_sp
city_3527256,Lourdes,3527256,br_sp
city_3527306,Louveira,3527306,br_sp
city_3527405,Lucélia,3527405,br_sp
city_3527504,Lucianópolis,3527504,br_sp
city_3527603,Luís Antônio,3527603,br_sp
city_3527702,Luiziânia,3527702,br_sp
city_3527801,Lupércio,3527801,br_sp
city_1707306,Dueré,1707306,br_to
city_3527900,Lutécia,3527900,br_sp
city_3528007,Macatuba,3528007,br_sp
city_3528106,Macaubal,3528106,br_sp
city_3528205,Macedônia,3528205,br_sp
city_3528304,Magda,3528304,br_sp
city_3528403,Mairinque,3528403,br_sp
city_3528502,Mairiporã,3528502,br_sp
city_3528601,Manduri,3528601,br_sp
city_3528700,Marabá Paulista,3528700,br_sp
city_3528809,Maracaí,3528809,br_sp
city_1707405,Esperantina,1707405,br_to
city_3528858,Marapoama,3528858,br_sp
city_3528908,Mariápolis,3528908,br_sp
city_3529005,Marília,3529005,br_sp
city_3529104,Marinópolis,3529104,br_sp
city_3529203,Martinópolis,3529203,br_sp
city_3529302,Matão,3529302,br_sp
city_3529401,Mauá,3529401,br_sp
city_3529500,Mendonça,3529500,br_sp
city_3529609,Meridiano,3529609,br_sp
city_3529658,Mesópolis,3529658,br_sp
city_1101005,Governador Jorge Teixeira,1101005,br_ro
city_1707553,Fátima,1707553,br_to
city_3529708,Miguelópolis,3529708,br_sp
city_3529807,Mineiros do Tietê,3529807,br_sp
city_3529906,Miracatu,3529906,br_sp
city_3530003,Mira Estrela,3530003,br_sp
city_3530102,Mirandópolis,3530102,br_sp
city_3530201,Mirante do Paranapanema,3530201,br_sp
city_3530300,Mirassol,3530300,br_sp
city_3530409,Mirassolândia,3530409,br_sp
city_3530508,Mococa,3530508,br_sp
city_3530607,Mogi das Cruzes,3530607,br_sp
city_1707652,Figueirópolis,1707652,br_to
city_3530706,Mogi Guaçu,3530706,br_sp
city_3530805,Moji Mirim,3530805,br_sp
city_3530904,Mombuca,3530904,br_sp
city_3531001,Monções,3531001,br_sp
city_3531100,Mongaguá,3531100,br_sp
city_3531209,Monte Alegre do Sul,3531209,br_sp
city_3531308,Monte Alto,3531308,br_sp
city_3531407,Monte Aprazível,3531407,br_sp
city_3531506,Monte Azul Paulista,3531506,br_sp
city_3531605,Monte Castelo,3531605,br_sp
city_1707702,Filadélfia,1707702,br_to
city_3531704,Monteiro Lobato,3531704,br_sp
city_3531803,Monte Mor,3531803,br_sp
city_3531902,Morro Agudo,3531902,br_sp
city_3532009,Morungaba,3532009,br_sp
city_3532058,Motuca,3532058,br_sp
city_3532108,Murutinga do Sul,3532108,br_sp
city_3532157,Nantes,3532157,br_sp
city_3532207,Narandiba,3532207,br_sp
city_3532306,Natividade da Serra,3532306,br_sp
city_3532405,Nazaré Paulista,3532405,br_sp
city_1708205,Formoso do Araguaia,1708205,br_to
city_3532504,Neves Paulista,3532504,br_sp
city_3532603,Nhandeara,3532603,br_sp
city_3532702,Nipoã,3532702,br_sp
city_3532801,Nova Aliança,3532801,br_sp
city_3532827,Nova Campina,3532827,br_sp
city_3532843,Nova Canaã Paulista,3532843,br_sp
city_3532868,Nova Castilho,3532868,br_sp
city_3532900,Nova Europa,3532900,br_sp
city_3533007,Nova Granada,3533007,br_sp
city_3533106,Nova Guataporanga,3533106,br_sp
city_1708254,Fortaleza do Tabocão,1708254,br_to
city_3533205,Nova Independência,3533205,br_sp
city_3533254,Novais,3533254,br_sp
city_3533304,Nova Luzitânia,3533304,br_sp
city_3533403,Nova Odessa,3533403,br_sp
city_3533502,Novo Horizonte,3533502,br_sp
city_3533601,Nuporanga,3533601,br_sp
city_3533700,Ocauçu,3533700,br_sp
city_3533809,Óleo,3533809,br_sp
city_3533908,Olímpia,3533908,br_sp
city_3534005,Onda Verde,3534005,br_sp
city_1708304,Goianorte,1708304,br_to
city_3534104,Oriente,3534104,br_sp
city_3534203,Orindiúva,3534203,br_sp
city_3534302,Orlândia,3534302,br_sp
city_3534401,Osasco,3534401,br_sp
city_3534500,Oscar Bressane,3534500,br_sp
city_3534609,Osvaldo Cruz,3534609,br_sp
city_3534708,Ourinhos,3534708,br_sp
city_3534757,Ouroeste,3534757,br_sp
city_3534807,Ouro Verde,3534807,br_sp
city_3534906,Pacaembu,3534906,br_sp
city_1709005,Goiatins,1709005,br_to
city_3535002,Palestina,3535002,br_sp
city_3535101,Palmares Paulista,3535101,br_sp
city_3535200,Palmeira d'Oeste,3535200,br_sp
city_3535309,Palmital,3535309,br_sp
city_3535408,Panorama,3535408,br_sp
city_3535507,Paraguaçu Paulista,3535507,br_sp
city_3535606,Paraibuna,3535606,br_sp
city_3535705,Paraíso,3535705,br_sp
city_3535804,Paranapanema,3535804,br_sp
city_3535903,Paranapuã,3535903,br_sp
city_1709302,Guaraí,1709302,br_to
city_3536000,Parapuã,3536000,br_sp
city_3536109,Pardinho,3536109,br_sp
city_3536208,Pariquera-Açu,3536208,br_sp
city_3536257,Parisi,3536257,br_sp
city_3536307,Patrocínio Paulista,3536307,br_sp
city_3536406,Paulicéia,3536406,br_sp
city_3536505,Paulínia,3536505,br_sp
city_3536570,Paulistânia,3536570,br_sp
city_3536604,Paulo de Faria,3536604,br_sp
city_3536703,Pederneiras,3536703,br_sp
city_1709500,Gurupi,1709500,br_to
city_3536802,Pedra Bela,3536802,br_sp
city_3536901,Pedranópolis,3536901,br_sp
city_3537008,Pedregulho,3537008,br_sp
city_3537107,Pedreira,3537107,br_sp
city_3537156,Pedrinhas Paulista,3537156,br_sp
city_3537206,Pedro de Toledo,3537206,br_sp
city_3537305,Penápolis,3537305,br_sp
city_3537404,Pereira Barreto,3537404,br_sp
city_3537503,Pereiras,3537503,br_sp
city_3537602,Peruíbe,3537602,br_sp
city_1709807,Ipueiras,1709807,br_to
city_3537701,Piacatu,3537701,br_sp
city_3537800,Piedade,3537800,br_sp
city_3537909,Pilar do Sul,3537909,br_sp
city_3538006,Pindamonhangaba,3538006,br_sp
city_3538105,Pindorama,3538105,br_sp
city_3538204,Pinhalzinho,3538204,br_sp
city_3538303,Piquerobi,3538303,br_sp
city_3538501,Piquete,3538501,br_sp
city_3538600,Piracaia,3538600,br_sp
city_3538709,Piracicaba,3538709,br_sp
city_1101104,Itapuã do Oeste,1101104,br_ro
city_1710508,Itacajá,1710508,br_to
city_3538808,Piraju,3538808,br_sp
city_3538907,Pirajuí,3538907,br_sp
city_3539004,Pirangi,3539004,br_sp
city_3539103,Pirapora do Bom Jesus,3539103,br_sp
city_3539202,Pirapozinho,3539202,br_sp
city_3539301,Pirassununga,3539301,br_sp
city_3539400,Piratininga,3539400,br_sp
city_3539509,Pitangueiras,3539509,br_sp
city_3539608,Planalto,3539608,br_sp
city_3539707,Platina,3539707,br_sp
city_1710706,Itaguatins,1710706,br_to
city_3539806,Poá,3539806,br_sp
city_3539905,Poloni,3539905,br_sp
city_3540002,Pompéia,3540002,br_sp
city_3540101,Pongaí,3540101,br_sp
city_3540200,Pontal,3540200,br_sp
city_3540259,Pontalinda,3540259,br_sp
city_3540309,Pontes Gestal,3540309,br_sp
city_3540408,Populina,3540408,br_sp
city_3540507,Porangaba,3540507,br_sp
city_3540606,Porto Feliz,3540606,br_sp
city_1710904,Itapiratins,1710904,br_to
city_3540705,Porto Ferreira,3540705,br_sp
city_3540754,Potim,3540754,br_sp
city_3540804,Potirendaba,3540804,br_sp
city_3540853,Pracinha,3540853,br_sp
city_3540903,Pradópolis,3540903,br_sp
city_3541000,Praia Grande,3541000,br_sp
city_3541059,Pratânia,3541059,br_sp
city_3541109,Presidente Alves,3541109,br_sp
city_3541208,Presidente Bernardes,3541208,br_sp
city_3541307,Presidente Epitácio,3541307,br_sp
city_1711100,Itaporã do Tocantins,1711100,br_to
city_3541406,Presidente Prudente,3541406,br_sp
city_3541505,Presidente Venceslau,3541505,br_sp
city_3541604,Promissão,3541604,br_sp
city_3541653,Quadra,3541653,br_sp
city_3541703,Quatá,3541703,br_sp
city_3541802,Queiroz,3541802,br_sp
city_3541901,Queluz,3541901,br_sp
city_3542008,Quintana,3542008,br_sp
city_3542107,Rafard,3542107,br_sp
city_3542206,Rancharia,3542206,br_sp
city_1711506,Jaú do Tocantins,1711506,br_to
city_3542305,Redenção da Serra,3542305,br_sp
city_3542404,Regente Feijó,3542404,br_sp
city_3542503,Reginópolis,3542503,br_sp
city_3542602,Registro,3542602,br_sp
city_3542701,Restinga,3542701,br_sp
city_3542800,Ribeira,3542800,br_sp
city_3542909,Ribeirão Bonito,3542909,br_sp
city_3543006,Ribeirão Branco,3543006,br_sp
city_3543105,Ribeirão Corrente,3543105,br_sp
city_3543204,Ribeirão do Sul,3543204,br_sp
city_1711803,Juarina,1711803,br_to
city_3543238,Ribeirão dos Índios,3543238,br_sp
city_3543253,Ribeirão Grande,3543253,br_sp
city_3543303,Ribeirão Pires,3543303,br_sp
city_3543402,Ribeirão Preto,3543402,br_sp
city_3543501,Riversul,3543501,br_sp
city_3543600,Rifaina,3543600,br_sp
city_3543709,Rincão,3543709,br_sp
city_3543808,Rinópolis,3543808,br_sp
city_3543907,Rio Claro,3543907,br_sp
city_3544004,Rio das Pedras,3544004,br_sp
city_1711902,Lagoa da Confusão,1711902,br_to
city_3544103,Rio Grande da Serra,3544103,br_sp
city_3544202,Riolândia,3544202,br_sp
city_3544251,Rosana,3544251,br_sp
city_3544301,Roseira,3544301,br_sp
city_3544400,Rubiácea,3544400,br_sp
city_3544509,Rubinéia,3544509,br_sp
city_3544608,Sabino,3544608,br_sp
city_3544707,Sagres,3544707,br_sp
city_3544806,Sales,3544806,br_sp
city_3544905,Sales Oliveira,3544905,br_sp
city_1711951,Lagoa do Tocantins,1711951,br_to
city_3545001,Salesópolis,3545001,br_sp
city_3545100,Salmourão,3545100,br_sp
city_3545159,Saltinho,3545159,br_sp
city_3545209,Salto,3545209,br_sp
city_3545308,Salto de Pirapora,3545308,br_sp
city_3545407,Salto Grande,3545407,br_sp
city_3545506,Sandovalina,3545506,br_sp
city_3545605,Santa Adélia,3545605,br_sp
city_3545704,Santa Albertina,3545704,br_sp
city_3545803,Santa Bárbara d'Oeste,3545803,br_sp
city_1712009,Lajeado,1712009,br_to
city_3546009,Santa Branca,3546009,br_sp
city_3546108,Santa Clara d'Oeste,3546108,br_sp
city_3546207,Santa Cruz da Conceição,3546207,br_sp
city_3546256,Santa Cruz da Esperança,3546256,br_sp
city_3546306,Santa Cruz das Palmeiras,3546306,br_sp
city_3546405,Santa Cruz do Rio Pardo,3546405,br_sp
city_3546504,Santa Ernestina,3546504,br_sp
city_3546603,Santa Fé do Sul,3546603,br_sp
city_3546702,Santa Gertrudes,3546702,br_sp
city_3546801,Santa Isabel,3546801,br_sp
city_1712157,Lavandeira,1712157,br_to
city_3546900,Santa Lúcia,3546900,br_sp
city_3547007,Santa Maria da Serra,3547007,br_sp
city_3547106,Santa Mercedes,3547106,br_sp
city_3547205,Santana da Ponte Pensa,3547205,br_sp
city_3547304,Santana de Parnaíba,3547304,br_sp
city_3547403,Santa Rita d'Oeste,3547403,br_sp
city_3547502,Santa Rita do Passa Quatro,3547502,br_sp
city_3547601,Santa Rosa de Viterbo,3547601,br_sp
city_3547650,Santa Salete,3547650,br_sp
city_3547700,Santo Anastácio,3547700,br_sp
city_1101203,Ministro Andreazza,1101203,br_ro
city_1712405,Lizarda,1712405,br_to
city_3547809,Santo André,3547809,br_sp
city_3547908,Santo Antônio da Alegria,3547908,br_sp
city_3548005,Santo Antônio de Posse,3548005,br_sp
city_3548054,Santo Antônio do Aracanguá,3548054,br_sp
city_3548104,Santo Antônio do Jardim,3548104,br_sp
city_3548203,Santo Antônio do Pinhal,3548203,br_sp
city_3548302,Santo Expedito,3548302,br_sp
city_3548401,Santópolis do Aguapeí,3548401,br_sp
city_3548500,Santos,3548500,br_sp
city_3548609,São Bento do Sapucaí,3548609,br_sp
city_1712454,Luzinópolis,1712454,br_to
city_3548708,São Bernardo do Campo,3548708,br_sp
city_3548807,São Caetano do Sul,3548807,br_sp
city_3548906,São Carlos,3548906,br_sp
city_3549003,São Francisco,3549003,br_sp
city_3549102,São João da Boa Vista,3549102,br_sp
city_3549201,São João das Duas Pontes,3549201,br_sp
city_3549250,São João de Iracema,3549250,br_sp
city_3549300,São João do Pau d'Alho,3549300,br_sp
city_3549409,São Joaquim da Barra,3549409,br_sp
city_3549508,São José da Bela Vista,3549508,br_sp
city_1712504,Marianópolis do Tocantins,1712504,br_to
city_3549607,São José do Barreiro,3549607,br_sp
city_3549706,São José do Rio Pardo,3549706,br_sp
city_3549805,São José do Rio Preto,3549805,br_sp
city_3549904,São José dos Campos,3549904,br_sp
city_3549953,São Lourenço da Serra,3549953,br_sp
city_3550001,São Luís do Paraitinga,3550001,br_sp
city_3550100,São Manuel,3550100,br_sp
city_3550209,São Miguel Arcanjo,3550209,br_sp
city_3550308,São Paulo,3550308,br_sp
city_3550407,São Pedro,3550407,br_sp
city_1712702,Mateiros,1712702,br_to
city_3550506,São Pedro do Turvo,3550506,br_sp
city_3550605,São Roque,3550605,br_sp
city_3550704,São Sebastião,3550704,br_sp
city_3550803,São Sebastião da Grama,3550803,br_sp
city_3550902,São Simão,3550902,br_sp
city_3551009,São Vicente,3551009,br_sp
city_3551108,Sarapuí,3551108,br_sp
city_3551207,Sarutaiá,3551207,br_sp
city_3551306,Sebastianópolis do Sul,3551306,br_sp
city_3551405,Serra Azul,3551405,br_sp
city_1712801,Maurilândia do Tocantins,1712801,br_to
city_3551504,Serrana,3551504,br_sp
city_3551603,Serra Negra,3551603,br_sp
city_3551702,Sertãozinho,3551702,br_sp
city_3551801,Sete Barras,3551801,br_sp
city_3551900,Severínia,3551900,br_sp
city_3552007,Silveiras,3552007,br_sp
city_3552106,Socorro,3552106,br_sp
city_3552205,Sorocaba,3552205,br_sp
city_3552304,Sud Mennucci,3552304,br_sp
city_3552403,Sumaré,3552403,br_sp
city_1713205,Miracema do Tocantins,1713205,br_to
city_3552502,Suzano,3552502,br_sp
city_3552551,Suzanápolis,3552551,br_sp
city_3552601,Tabapuã,3552601,br_sp
city_3552700,Tabatinga,3552700,br_sp
city_3552809,Taboão da Serra,3552809,br_sp
city_3552908,Taciba,3552908,br_sp
city_3553005,Taguaí,3553005,br_sp
city_3553104,Taiaçu,3553104,br_sp
city_3553203,Taiúva,3553203,br_sp
city_3553302,Tambaú,3553302,br_sp
city_1713304,Miranorte,1713304,br_to
city_3553401,Tanabi,3553401,br_sp
city_3553500,Tapiraí,3553500,br_sp
city_3553609,Tapiratiba,3553609,br_sp
city_3553658,Taquaral,3553658,br_sp
city_3553708,Taquaritinga,3553708,br_sp
city_3553807,Taquarituba,3553807,br_sp
city_3553856,Taquarivaí,3553856,br_sp
city_3553906,Tarabai,3553906,br_sp
city_3553955,Tarumã,3553955,br_sp
city_3554003,Tatuí,3554003,br_sp
city_1713601,Monte do Carmo,1713601,br_to
city_3554102,Taubaté,3554102,br_sp
city_3554201,Tejupá,3554201,br_sp
city_3554300,Teodoro Sampaio,3554300,br_sp
city_3554409,Terra Roxa,3554409,br_sp
city_3554508,Tietê,3554508,br_sp
city_3554607,Timburi,3554607,br_sp
city_3554656,Torre de Pedra,3554656,br_sp
city_3554706,Torrinha,3554706,br_sp
city_3554755,Trabiju,3554755,br_sp
city_3554805,Tremembé,3554805,br_sp
city_1713700,Monte Santo do Tocantins,1713700,br_to
city_3554904,Três Fronteiras,3554904,br_sp
city_3554953,Tuiuti,3554953,br_sp
city_3555000,Tupã,3555000,br_sp
city_3555109,Tupi Paulista,3555109,br_sp
city_3555208,Turiúba,3555208,br_sp
city_3555307,Turmalina,3555307,br_sp
city_3555356,Ubarana,3555356,br_sp
city_3555406,Ubatuba,3555406,br_sp
city_3555505,Ubirajara,3555505,br_sp
city_3555604,Uchoa,3555604,br_sp
city_1713809,Palmeiras do Tocantins,1713809,br_to
city_3555703,União Paulista,3555703,br_sp
city_3555802,Urânia,3555802,br_sp
city_3555901,Uru,3555901,br_sp
city_3556008,Urupês,3556008,br_sp
city_3556107,Valentim Gentil,3556107,br_sp
city_3556206,Valinhos,3556206,br_sp
city_3556305,Valparaíso,3556305,br_sp
city_3556354,Vargem,3556354,br_sp
city_3556404,Vargem Grande do Sul,3556404,br_sp
city_3556453,Vargem Grande Paulista,3556453,br_sp
city_1101302,Mirante da Serra,1101302,br_ro
city_1713957,Muricilândia,1713957,br_to
city_3556503,Várzea Paulista,3556503,br_sp
city_3556602,Vera Cruz,3556602,br_sp
city_3556701,Vinhedo,3556701,br_sp
city_3556800,Viradouro,3556800,br_sp
city_3556909,Vista Alegre do Alto,3556909,br_sp
city_3556958,Vitória Brasil,3556958,br_sp
city_3557006,Votorantim,3557006,br_sp
city_3557105,Votuporanga,3557105,br_sp
city_3557154,Zacarias,3557154,br_sp
city_3557204,Chavantes,3557204,br_sp
city_1714203,Natividade,1714203,br_to
city_3557303,Estiva Gerbi,3557303,br_sp
city_4100103,Abatiá,4100103,br_pr
city_4100202,Adrianópolis,4100202,br_pr
city_4100301,Agudos do Sul,4100301,br_pr
city_4100400,Almirante Tamandaré,4100400,br_pr
city_4100459,Altamira do Paraná,4100459,br_pr
city_4100509,Altônia,4100509,br_pr
city_4100608,Alto Paraná,4100608,br_pr
city_4100707,Alto Piquiri,4100707,br_pr
city_4100806,Alvorada do Sul,4100806,br_pr
city_1714302,Nazaré,1714302,br_to
city_4100905,Amaporã,4100905,br_pr
city_4101002,Ampére,4101002,br_pr
city_4101051,Anahy,4101051,br_pr
city_4101101,Andirá,4101101,br_pr
city_4101150,Ângulo,4101150,br_pr
city_4101200,Antonina,4101200,br_pr
city_4101309,Antônio Olinto,4101309,br_pr
city_4101408,Apucarana,4101408,br_pr
city_4101507,Arapongas,4101507,br_pr
city_4101606,Arapoti,4101606,br_pr
city_1714880,Nova Olinda,1714880,br_to
city_4101655,Arapuã,4101655,br_pr
city_4101705,Araruna,4101705,br_pr
city_4101804,Araucária,4101804,br_pr
city_4101853,Ariranha do Ivaí,4101853,br_pr
city_4101903,Assaí,4101903,br_pr
city_4102000,Assis Chateaubriand,4102000,br_pr
city_4102109,Astorga,4102109,br_pr
city_4102208,Atalaia,4102208,br_pr
city_4102307,Balsa Nova,4102307,br_pr
city_4102406,Bandeirantes,4102406,br_pr
city_1715002,Nova Rosalândia,1715002,br_to
city_4102505,Barbosa Ferraz,4102505,br_pr
city_4102604,Barracão,4102604,br_pr
city_4102703,Barra do Jacaré,4102703,br_pr
city_4102752,Bela Vista da Caroba,4102752,br_pr
city_4102802,Bela Vista do Paraíso,4102802,br_pr
city_4102901,Bituruna,4102901,br_pr
city_4103008,Boa Esperança,4103008,br_pr
city_4103024,Boa Esperança do Iguaçu,4103024,br_pr
city_4103040,Boa Ventura de São Roque,4103040,br_pr
city_4103057,Boa Vista da Aparecida,4103057,br_pr
city_1715101,Novo Acordo,1715101,br_to
city_4103107,Bocaiúva do Sul,4103107,br_pr
city_4103156,Bom Jesus do Sul,4103156,br_pr
city_4103206,Bom Sucesso,4103206,br_pr
city_4103222,Bom Sucesso do Sul,4103222,br_pr
city_4103305,Borrazópolis,4103305,br_pr
city_4103354,Braganey,4103354,br_pr
city_4103370,Brasilândia do Sul,4103370,br_pr
city_4103404,Cafeara,4103404,br_pr
city_4103453,Cafelândia,4103453,br_pr
city_4103479,Cafezal do Sul,4103479,br_pr
city_1715150,Novo Alegre,1715150,br_to
city_4103503,Califórnia,4103503,br_pr
city_4103602,Cambará,4103602,br_pr
city_4103701,Cambé,4103701,br_pr
city_4103800,Cambira,4103800,br_pr
city_4103909,Campina da Lagoa,4103909,br_pr
city_4103958,Campina do Simão,4103958,br_pr
city_4104006,Campina Grande do Sul,4104006,br_pr
city_4104055,Campo Bonito,4104055,br_pr
city_4104105,Campo do Tenente,4104105,br_pr
city_4104204,Campo Largo,4104204,br_pr
city_1715259,Novo Jardim,1715259,br_to
city_4104253,Campo Magro,4104253,br_pr
city_4104303,Campo Mourão,4104303,br_pr
city_4104402,Cândido de Abreu,4104402,br_pr
city_4104428,Candói,4104428,br_pr
city_4104451,Cantagalo,4104451,br_pr
city_4104501,Capanema,4104501,br_pr
city_4104600,Capitão Leônidas Marques,4104600,br_pr
city_4104659,Carambeí,4104659,br_pr
city_4104709,Carlópolis,4104709,br_pr
city_4104808,Cascavel,4104808,br_pr
city_1715507,Oliveira de Fátima,1715507,br_to
city_4104907,Castro,4104907,br_pr
city_4105003,Catanduvas,4105003,br_pr
city_4105102,Centenário do Sul,4105102,br_pr
city_4105201,Cerro Azul,4105201,br_pr
city_4105300,Céu Azul,4105300,br_pr
city_4105409,Chopinzinho,4105409,br_pr
city_4105508,Cianorte,4105508,br_pr
city_4105607,Cidade Gaúcha,4105607,br_pr
city_4105706,Clevelândia,4105706,br_pr
city_4105805,Colombo,4105805,br_pr
city_1715705,Palmeirante,1715705,br_to
city_4105904,Colorado,4105904,br_pr
city_4106001,Congonhinhas,4106001,br_pr
city_4106100,Conselheiro Mairinck,4106100,br_pr
city_4106209,Contenda,4106209,br_pr
city_4106308,Corbélia,4106308,br_pr
city_4106407,Cornélio Procópio,4106407,br_pr
city_4106456,Coronel Domingos Soares,4106456,br_pr
city_4106506,Coronel Vivida,4106506,br_pr
city_4106555,Corumbataí do Sul,4106555,br_pr
